"seed","learner","failed","raw_mse","norm_mse","rank_corr","est_sg1","true_sg1","rec_sg1","est_sg2","true_sg2","rec_sg2","est_sg3","true_sg3","rec_sg3","dev_sg3","correct_order","sg3_inflated","topk_overlap","topk_lift","iteration","treatment_rate","n_treated_train","n_treated_test","sg1_n","sg2_n","sg3_n","true_ate","tau_sd"
65,"xboost",FALSE,12.153672,1.961389,-0.460731,6.2015,0.5,12.4029,5.7885,7.7805,0.744,5.4548,6.171,0.8839,0.7162,FALSE,FALSE,0,0.8428,24,0.052,20,6,8,14,9,3.2402,2.2801
65,"xkern",FALSE,9.375977,1.513118,0.781169,1.7699,0.5,3.5398,9.694,7.7805,1.2459,5.6156,6.171,0.91,0.5554,TRUE,FALSE,0.25,1.9851,24,0.052,20,6,8,14,9,3.2402,2.2801
65,"zero_pred",FALSE,19.708041,3.180532,NA,0,0.5,0,0,7.7805,0,0,6.171,0,6.171,FALSE,FALSE,0,0.8325,24,0.052,20,6,8,14,9,3.2402,2.2801
65,"const_pred",FALSE,134.260872,21.667346,NA,15.0035,0.5,30.007,15.0035,7.7805,1.9283,15.0035,6.171,2.4313,8.8325,FALSE,TRUE,0,0.8325,24,0.052,20,6,8,14,9,3.2402,2.2801
65,"ols_inter",FALSE,14.052407,2.267812,0.864694,-2,0.5,-4,12.6301,7.7805,1.6233,7.0266,6.171,1.1387,0.8557,TRUE,TRUE,0.375,1.9646,24,0.052,20,6,8,14,9,3.2402,2.2801
66,"rlasso",FALSE,6.117449,1.166788,NA,4.5087,0.5434,8.297,4.5087,7.3248,0.6155,4.5087,5.2894,0.8524,0.7807,FALSE,FALSE,0.125,1.074,25,0.052,22,4,8,10,13,3.2077,2.2657
66,"rboost",FALSE,6.975854,1.330513,-0.053278,4.8638,0.5434,8.9506,4.881,7.3248,0.6664,4.8674,5.2894,0.9202,0.422,TRUE,FALSE,0,0.8587,25,0.052,22,4,8,10,13,3.2077,2.2657
66,"rkern",FALSE,9.981799,1.903841,-0.092152,5.7831,0.5434,10.6423,5.8412,7.3248,0.7975,5.4554,5.2894,1.0314,0.166,FALSE,FALSE,0.125,0.7751,25,0.052,22,4,8,10,13,3.2077,2.2657
66,"slasso",FALSE,6.541822,1.24773,0.390542,3.9999,0.5434,7.3607,5.8646,7.3248,0.8006,4.4072,5.2894,0.8332,0.8822,TRUE,FALSE,0.125,1.2102,25,0.052,22,4,8,10,13,3.2077,2.2657
66,"sboost",FALSE,32.327921,6.165943,-0.764401,6.8852,0.5434,12.6704,1.2252,7.3248,0.1673,1.9949,5.2894,0.3772,3.2945,FALSE,FALSE,0,0.4149,25,0.052,22,4,8,10,13,3.2077,2.2657
66,"skern",FALSE,4.901308,0.934832,0.591693,1.3898,0.5434,2.5575,6.04,7.3248,0.8246,4.6869,5.2894,0.8861,0.6025,TRUE,FALSE,0.125,1.3272,25,0.052,22,4,8,10,13,3.2077,2.2657
66,"tlasso",FALSE,3.121018,0.595276,0.78234,0.7842,0.5434,1.443,7.7458,7.3248,1.0575,5.0725,5.2894,0.959,0.2169,TRUE,FALSE,0.625,2.0623,25,0.052,22,4,8,10,13,3.2077,2.2657
66,"tboost",FALSE,86.007281,16.404273,-0.614365,15.5529,0.5434,28.621,3.4462,7.3248,0.4705,4.1989,5.2894,0.7938,1.0904,FALSE,FALSE,0,0.4882,25,0.052,22,4,8,10,13,3.2077,2.2657
66,"tkern",FALSE,7.842932,1.495892,0.242909,1.5315,0.5434,2.8182,4.8964,7.3248,0.6685,4.671,5.2894,0.8831,0.6183,TRUE,FALSE,0,0.8995,25,0.052,22,4,8,10,13,3.2077,2.2657
66,"xlasso",FALSE,3.415395,0.651422,0.818963,3.0266,0.5434,5.5697,5.9087,7.3248,0.8067,4.903,5.2894,0.927,0.3863,TRUE,FALSE,0.375,1.7469,25,0.052,22,4,8,10,13,3.2077,2.2657
66,"xboost",FALSE,11.977043,2.284396,-0.714481,5.9765,0.5434,10.9982,4.5996,7.3248,0.628,4.8927,5.2894,0.925,0.3967,FALSE,FALSE,0,0.5297,25,0.052,22,4,8,10,13,3.2077,2.2657
66,"xkern",FALSE,7.321798,1.396495,0.16914,5.0043,0.5434,9.2091,5.0961,7.3248,0.6957,4.989,5.2894,0.9432,0.3004,FALSE,FALSE,0.25,1.511,25,0.052,22,4,8,10,13,3.2077,2.2657
66,"zero_pred",FALSE,17.763969,3.388143,NA,0,0.5434,0,0,7.3248,0,0,5.2894,0,5.2894,FALSE,FALSE,0.125,1.074,25,0.052,22,4,8,10,13,3.2077,2.2657
66,"const_pred",FALSE,95.858754,18.283256,NA,13.0679,0.5434,24.0479,13.0679,7.3248,1.7841,13.0679,5.2894,2.4706,7.7785,FALSE,TRUE,0.125,1.074,25,0.052,22,4,8,10,13,3.2077,2.2657
66,"ols_inter",FALSE,2.919086,0.556761,0.795222,0.686,0.5434,1.2624,7.7112,7.3248,1.0527,5.0159,5.2894,0.9483,0.2734,TRUE,FALSE,0.625,2.0623,25,0.052,22,4,8,10,13,3.2077,2.2657
67,"rlasso",FALSE,3.371506,0.650263,0.691294,2.7674,0.6467,4.2794,5.0088,7.348,0.6817,4.0592,4.4402,0.9142,0.381,TRUE,FALSE,0.625,2.0237,26,0.05,20,5,22,7,12,3.2391,2.291
67,"rboost",FALSE,6.683127,1.288975,NA,4.4031,0.6467,6.8087,4.4031,7.348,0.5992,4.4031,4.4402,0.9916,0.0371,FALSE,FALSE,0,0.8956,26,0.05,20,5,22,7,12,3.2391,2.291
67,"rkern",FALSE,1.157014,0.223153,0.967664,0.7244,0.6467,1.1202,5.0621,7.348,0.6889,3.7233,4.4402,0.8385,0.7169,TRUE,FALSE,0.875,2.3766,26,0.05,20,5,22,7,12,3.2391,2.291
67,"slasso",FALSE,2.948162,0.568612,0.728673,2.4992,0.6467,3.8646,4.9481,7.348,0.6734,4.0775,4.4402,0.9183,0.3626,TRUE,FALSE,0.625,2.0237,26,0.05,20,5,22,7,12,3.2391,2.291
67,"sboost",FALSE,18.989246,3.662458,-0.375285,4.6578,0.6467,7.2027,1.3059,7.348,0.1777,3.4774,4.4402,0.7832,0.9627,FALSE,FALSE,0,0.6327,26,0.05,20,5,22,7,12,3.2391,2.291
67,"skern",FALSE,5.800316,1.118708,0.873951,-2.4164,0.6467,-3.7366,5.2741,7.348,0.7178,3.4936,4.4402,0.7868,0.9466,TRUE,FALSE,0.625,2.0205,26,0.05,20,5,22,7,12,3.2391,2.291
67,"tlasso",FALSE,2.079594,0.401091,0.828494,0.238,0.6467,0.368,5.903,7.348,0.8033,4.3084,4.4402,0.9703,0.1318,TRUE,FALSE,0.625,2.2416,26,0.05,20,5,22,7,12,3.2391,2.291
67,"tboost",FALSE,26.629134,5.135963,0.014074,2.561,0.6467,3.9602,0.8202,7.348,0.1116,6.6126,4.4402,1.4893,2.1724,FALSE,TRUE,0.125,1.0573,26,0.05,20,5,22,7,12,3.2391,2.291
67,"tkern",FALSE,6.18685,1.193258,0.86527,-2.4102,0.6467,-3.7271,5.3983,7.348,0.7347,3.577,4.4402,0.8056,0.8631,TRUE,FALSE,0.625,2.097,26,0.05,20,5,22,7,12,3.2391,2.291
67,"xlasso",FALSE,1.634711,0.315287,0.854109,0.8615,0.6467,1.3322,5.3676,7.348,0.7305,4.4588,4.4402,1.0042,0.0186,TRUE,FALSE,0.75,2.2234,26,0.05,20,5,22,7,12,3.2391,2.291
67,"xboost",FALSE,2.496011,0.481406,0.7865,1.7269,0.6467,2.6704,5.5262,7.348,0.7521,4.1444,4.4402,0.9334,0.2957,TRUE,FALSE,0.625,2.2163,26,0.05,20,5,22,7,12,3.2391,2.291
67,"xkern",FALSE,0.734932,0.141746,0.973383,0.4778,0.6467,0.7389,5.7499,7.348,0.7825,3.9466,4.4402,0.8888,0.4936,TRUE,FALSE,0.875,2.3721,26,0.05,20,5,22,7,12,3.2391,2.291
67,"zero_pred",FALSE,15.106021,2.9135,NA,0,0.6467,0,0,7.348,0,0,4.4402,0,4.4402,FALSE,FALSE,0,0.8956,26,0.05,20,5,22,7,12,3.2391,2.291
67,"const_pred",FALSE,110.737371,21.357927,NA,13.4344,0.6467,20.7746,13.4344,7.348,1.8283,13.4344,4.4402,3.0257,8.9942,FALSE,TRUE,0,0.8956,26,0.05,20,5,22,7,12,3.2391,2.291
67,"ols_inter",FALSE,2.057384,0.396808,0.837755,0.1209,0.6467,0.187,5.8592,7.348,0.7974,4.2002,4.4402,0.9459,0.24,TRUE,FALSE,0.625,2.2416,26,0.05,20,5,22,7,12,3.2391,2.291
68,"rlasso",FALSE,10.697655,2.06476,NA,5.4528,0.7124,7.6539,5.4528,6.9458,0.785,5.4528,4.0326,1.3522,1.4201,FALSE,TRUE,0,1.1476,27,0.062,24,7,16,11,9,3.2342,2.2048
68,"rboost",FALSE,11.749638,2.267804,-0.390876,5.672,0.7124,7.9616,5.6601,6.9458,0.8149,5.6681,4.0326,1.4056,1.6355,FALSE,TRUE,0.25,0.9253,27,0.062,24,7,16,11,9,3.2342,2.2048
68,"rkern",FALSE,9.537973,1.840929,0.312672,5.1034,0.7124,7.1635,6.0468,6.9458,0.8706,5.4414,4.0326,1.3493,1.4087,TRUE,TRUE,0.125,1.5824,27,0.062,24,7,16,11,9,3.2342,2.2048
68,"slasso",FALSE,9.889156,1.908711,0.382,5.228,0.7124,7.3384,5.3721,6.9458,0.7734,5.4588,4.0326,1.3537,1.4261,FALSE,TRUE,0.25,1.8452,27,0.062,24,7,16,11,9,3.2342,2.2048
68,"sboost",FALSE,22.213937,4.287523,-0.423062,6.5525,0.7124,9.1975,4.4429,6.9458,0.6397,5.2394,4.0326,1.2993,1.2068,FALSE,TRUE,0,0.6184,27,0.062,24,7,16,11,9,3.2342,2.2048
68,"skern",FALSE,7.032462,1.357339,0.526905,3.19,0.7124,4.4777,5.5308,6.9458,0.7963,5.2303,4.0326,1.297,1.1976,TRUE,TRUE,0.125,1.6694,27,0.062,24,7,16,11,9,3.2342,2.2048
68,"tlasso",FALSE,5.925138,1.143614,0.66895,1.599,0.7124,2.2444,6.4573,6.9458,0.9297,5.2596,4.0326,1.3042,1.2269,TRUE,TRUE,0.375,2.0421,27,0.062,24,7,16,11,9,3.2342,2.2048
68,"tboost",FALSE,180.698896,34.876786,-0.878243,21.3682,0.7124,29.9938,1.6755,6.9458,0.2412,6.8771,4.0326,1.7054,2.8444,FALSE,TRUE,0,0.1617,27,0.062,24,7,16,11,9,3.2342,2.2048
68,"tkern",FALSE,10.289267,1.985937,0.264178,4.1952,0.7124,5.8887,4.4922,6.9458,0.6467,5.6445,4.0326,1.3997,1.6118,FALSE,TRUE,0,1.4031,27,0.062,24,7,16,11,9,3.2342,2.2048
68,"xlasso",FALSE,10.248605,1.978089,0.401866,5.351,0.7124,7.5111,5.4714,6.9458,0.7877,5.4277,4.0326,1.3459,1.395,TRUE,TRUE,0.25,2.0001,27,0.062,24,7,16,11,9,3.2342,2.2048
68,"xboost",FALSE,25.057132,4.83629,-0.039756,7.3559,0.7124,10.3253,7.2067,6.9458,1.0376,7.2774,4.0326,1.8046,3.2447,FALSE,TRUE,0,0.7765,27,0.062,24,7,16,11,9,3.2342,2.2048
68,"xkern",FALSE,9.892458,1.909348,0.550616,5.4633,0.7124,7.6687,6.1882,6.9458,0.8909,5.7352,4.0326,1.4222,1.7026,TRUE,TRUE,0.375,2.1421,27,0.062,24,7,16,11,9,3.2342,2.2048
68,"zero_pred",FALSE,14.695987,2.83648,NA,0,0.7124,0,0,6.9458,0,0,4.0326,0,4.0326,FALSE,FALSE,0,1.1476,27,0.062,24,7,16,11,9,3.2342,2.2048
68,"const_pred",FALSE,106.265178,20.510296,NA,13.1496,0.7124,18.4577,13.1496,6.9458,1.8932,13.1496,4.0326,3.2608,9.117,FALSE,TRUE,0,1.1476,27,0.062,24,7,16,11,9,3.2342,2.2048
68,"ols_inter",FALSE,5.651709,1.090839,0.67613,1.5226,0.7124,2.1373,6.4146,6.9458,0.9235,5.2125,4.0326,1.2926,1.1799,TRUE,TRUE,0.375,2.0421,27,0.062,24,7,16,11,9,3.2342,2.2048
69,"rlasso",FALSE,13.225503,2.509442,0.573599,-3.1141,0.5001,-6.2274,5.8113,7.5909,0.7656,7.1581,5.7792,1.2386,1.3789,FALSE,TRUE,0.625,2.0754,28,0.054,23,4,16,6,10,3.2127,2.2261
69,"rboost",FALSE,4.545633,0.862501,0.511628,3.3685,0.5001,6.7362,4.9101,7.5909,0.6468,4.8217,5.7792,0.8343,0.9575,TRUE,FALSE,0.25,1.5388,28,0.054,23,4,16,6,10,3.2127,2.2261
69,"rkern",FALSE,18.636948,3.536225,0.67808,-5.6301,0.5001,-11.2588,6.1563,7.5909,0.811,7.2226,5.7792,1.2498,1.4435,FALSE,TRUE,0.625,2.075,28,0.054,23,4,16,6,10,3.2127,2.2261
69,"slasso",FALSE,13.416069,2.545601,0.594967,-3.2207,0.5001,-6.4407,6.194,7.5909,0.816,7.3181,5.7792,1.2663,1.539,FALSE,TRUE,0.625,2.0005,28,0.054,23,4,16,6,10,3.2127,2.2261
69,"sboost",FALSE,33.414959,6.340244,-0.454145,8.2458,0.5001,16.4895,2.771,7.5909,0.365,4.9231,5.7792,0.8519,0.8561,FALSE,FALSE,0,0.6205,28,0.054,23,4,16,6,10,3.2127,2.2261
69,"skern",FALSE,13.47482,2.556749,0.596463,-3.524,0.5001,-7.0472,5.5932,7.5909,0.7368,7.6242,5.7792,1.3193,1.845,FALSE,TRUE,0.5,1.8928,28,0.054,23,4,16,6,10,3.2127,2.2261
69,"tlasso",FALSE,17.486153,3.31787,0.587812,-4.0717,0.5001,-8.1423,6.2913,7.5909,0.8288,7.6338,5.7792,1.3209,1.8546,FALSE,TRUE,0.625,2.0005,28,0.054,23,4,16,6,10,3.2127,2.2261
69,"tboost",FALSE,149.521395,28.370592,-0.838117,20.7988,0.5001,41.5923,1.6501,7.5909,0.2174,5.3303,5.7792,0.9223,0.4489,FALSE,FALSE,0,0.2204,28,0.054,23,4,16,6,10,3.2127,2.2261
69,"tkern",FALSE,11.347959,2.153192,0.617686,-3.0829,0.5001,-6.165,5.3878,7.5909,0.7098,7.6656,5.7792,1.3264,1.8864,FALSE,TRUE,0.625,2.075,28,0.054,23,4,16,6,10,3.2127,2.2261
69,"xlasso",FALSE,16.718159,3.172149,0.604873,-4.0573,0.5001,-8.1135,6.2902,7.5909,0.8286,7.5715,5.7792,1.3101,1.7923,FALSE,TRUE,0.625,2.0005,28,0.054,23,4,16,6,10,3.2127,2.2261
69,"xboost",FALSE,39.886366,7.568146,0.852402,-3.2935,0.5001,-6.5863,18.9249,7.5909,2.4931,13.7868,5.7792,2.3856,8.0077,TRUE,TRUE,0.75,2.3072,28,0.054,23,4,16,6,10,3.2127,2.2261
69,"xkern",FALSE,10.639225,2.018715,0.635947,-2.8698,0.5001,-5.7389,5.7614,7.5909,0.759,7.1873,5.7792,1.2437,1.4081,FALSE,TRUE,0.625,2.1254,28,0.054,23,4,16,6,10,3.2127,2.2261
69,"zero_pred",FALSE,14.995632,2.845312,NA,0,0.5001,0,0,7.5909,0,0,5.7792,0,5.7792,FALSE,FALSE,0.125,1.3305,28,0.054,23,4,16,6,10,3.2127,2.2261
69,"const_pred",FALSE,133.003016,25.23635,NA,14.4312,0.5001,28.8588,14.4312,7.5909,1.9011,14.4312,5.7792,2.4971,8.652,FALSE,TRUE,0.125,1.3305,28,0.054,23,4,16,6,10,3.2127,2.2261
69,"ols_inter",FALSE,18.037245,3.422435,0.590123,-4.2358,0.5001,-8.4706,6.2329,7.5909,0.8211,7.5659,5.7792,1.3092,1.7867,FALSE,TRUE,0.625,2.0005,28,0.054,23,4,16,6,10,3.2127,2.2261
70,"rlasso",FALSE,3.294125,0.620245,0.824314,2.9519,0.5446,5.4207,5.6682,7.2978,0.7767,4.084,3.7083,1.1013,0.3757,TRUE,TRUE,0.375,2.0745,29,0.056,26,2,15,10,9,3.2119,2.291
70,"rboost",FALSE,7.826946,1.473722,0.681773,4.883,0.5446,8.9667,4.9898,7.2978,0.6837,4.9262,3.7083,1.3284,1.2179,TRUE,TRUE,0.125,1.5041,29,0.056,26,2,15,10,9,3.2119,2.291
70,"rkern",FALSE,39.184981,7.378074,0.853171,-10.4522,0.5446,-19.1937,5.3568,7.2978,0.734,2.1077,3.7083,0.5684,1.6006,TRUE,FALSE,0.125,1.9429,29,0.056,26,2,15,10,9,3.2119,2.291
70,"slasso",FALSE,7.026446,1.322998,0.72005,3.0566,0.5446,5.613,8.1255,7.2978,1.1134,3.8277,3.7083,1.0322,0.1194,TRUE,FALSE,0.375,1.9419,29,0.056,26,2,15,10,9,3.2119,2.291
70,"sboost",FALSE,23.825804,4.486121,-0.244974,7.157,0.5446,13.1425,6.2738,7.2978,0.8597,1.2659,3.7083,0.3414,2.4424,FALSE,FALSE,0,0.3352,29,0.056,26,2,15,10,9,3.2119,2.291
70,"skern",FALSE,4.317658,0.812965,0.757182,1.1422,0.5446,2.0975,6.6627,7.2978,0.913,3.1633,3.7083,0.853,0.545,TRUE,FALSE,0.375,2.1133,29,0.056,26,2,15,10,9,3.2119,2.291
70,"tlasso",FALSE,4.826877,0.908845,0.938255,-2.4372,0.5446,-4.4754,9.6278,7.2978,1.3193,2.5212,3.7083,0.6799,1.1871,TRUE,FALSE,0.875,2.3547,29,0.056,26,2,15,10,9,3.2119,2.291
70,"tboost",FALSE,108.305987,20.392752,-0.375284,14.9216,0.5446,27.4008,6.1555,7.2978,0.8435,6.662,3.7083,1.7965,2.9537,FALSE,TRUE,0,0.626,29,0.056,26,2,15,10,9,3.2119,2.291
70,"tkern",FALSE,5.705202,1.074223,0.888293,-2.7522,0.5446,-5.0539,6.9552,7.2978,0.9531,3.3154,3.7083,0.894,0.3929,TRUE,FALSE,0.25,2.0083,29,0.056,26,2,15,10,9,3.2119,2.291
70,"xlasso",FALSE,4.024632,0.757791,0.949479,-2.5277,0.5446,-4.6417,9.2959,7.2978,1.2738,2.5732,3.7083,0.6939,1.1351,TRUE,FALSE,0.875,2.3547,29,0.056,26,2,15,10,9,3.2119,2.291
70,"xboost",FALSE,8.88736,1.673386,0.568508,5.2158,0.5446,9.5779,5.9414,7.2978,0.8141,4.9482,3.7083,1.3344,1.24,FALSE,TRUE,0.125,1.5761,29,0.056,26,2,15,10,9,3.2119,2.291
70,"xkern",FALSE,6.194136,1.166284,0.589264,4.4304,0.5446,8.1357,5.2221,7.2978,0.7156,4.0252,3.7083,1.0855,0.317,FALSE,FALSE,0.375,2.0192,29,0.056,26,2,15,10,9,3.2119,2.291
70,"zero_pred",FALSE,16.065833,3.025009,NA,0,0.5446,0,0,7.2978,0,0,3.7083,0,3.7083,FALSE,FALSE,0.125,1.3891,29,0.056,26,2,15,10,9,3.2119,2.291
70,"const_pred",FALSE,161.024084,30.318954,NA,15.7682,0.5446,28.9555,15.7682,7.2978,2.1607,15.7682,3.7083,4.2522,12.0599,FALSE,TRUE,0.125,1.3891,29,0.056,26,2,15,10,9,3.2119,2.291
70,"ols_inter",FALSE,4.953395,0.932666,0.943479,-2.7304,0.5446,-5.0138,9.5117,7.2978,1.3034,2.4321,3.7083,0.6558,1.2762,TRUE,FALSE,0.875,2.3547,29,0.056,26,2,15,10,9,3.2119,2.291
71,"rlasso",FALSE,10.770612,1.947283,0.918504,-4.2317,0.5649,-7.4904,7.9398,7.4913,1.0599,3.7785,4.5457,0.8312,0.7673,TRUE,FALSE,0.75,2.6456,30,0.056,21,7,21,7,13,3.2303,2.2133
71,"rboost",FALSE,6.214619,1.123578,NA,3.6602,0.5649,6.4787,3.6602,7.4913,0.4886,3.6602,4.5457,0.8052,0.8856,FALSE,FALSE,0.25,1.4867,30,0.056,21,7,21,7,13,3.2303,2.2133
71,"rkern",FALSE,3.086125,0.557959,0.92304,-1.7636,0.5649,-3.1218,7.1953,7.4913,0.9605,4.3896,4.5457,0.9656,0.1562,TRUE,FALSE,0.75,2.6289,30,0.056,21,7,21,7,13,3.2303,2.2133
71,"slasso",FALSE,10.21526,1.846877,0.931169,-4.1987,0.5649,-7.432,8.3471,7.4913,1.1142,3.9131,4.5457,0.8608,0.6326,TRUE,FALSE,0.75,2.6456,30,0.056,21,7,21,7,13,3.2303,2.2133
71,"sboost",FALSE,25.351442,4.583438,-0.387227,5.7816,0.5649,10.2339,2.482,7.4913,0.3313,2.5733,4.5457,0.5661,1.9725,FALSE,FALSE,0,0.5605,30,0.056,21,7,21,7,13,3.2303,2.2133
71,"skern",FALSE,13.692241,2.475501,0.917597,-4.9567,0.5649,-8.7737,7.2987,7.4913,0.9743,4.1104,4.5457,0.9042,0.4353,TRUE,FALSE,0.75,2.603,30,0.056,21,7,21,7,13,3.2303,2.2133
71,"tlasso",FALSE,12.427636,2.246866,0.928169,-4.7412,0.5649,-8.3922,8.4123,7.4913,1.1229,4.0862,4.5457,0.8989,0.4595,TRUE,FALSE,0.75,2.6456,30,0.056,21,7,21,7,13,3.2303,2.2133
71,"tboost",FALSE,288.990232,52.248258,-0.919605,25.0592,0.5649,44.3567,-5.7725,7.4913,-0.7706,0.339,4.5457,0.0746,4.2068,FALSE,FALSE,0,0.1853,30,0.056,21,7,21,7,13,3.2303,2.2133
71,"tkern",FALSE,10.827588,1.957584,0.880523,-4.0198,0.5649,-7.1153,5.8061,7.4913,0.775,3.7625,4.5457,0.8277,0.7833,TRUE,FALSE,0.75,2.5563,30,0.056,21,7,21,7,13,3.2303,2.2133
71,"xlasso",FALSE,16.180441,2.925358,0.931399,-5.6044,0.5649,-9.9203,8.6578,7.4913,1.1557,4.1437,4.5457,0.9116,0.4021,TRUE,FALSE,0.75,2.6289,30,0.056,21,7,21,7,13,3.2303,2.2133
71,"xboost",FALSE,9.39886,1.699276,-0.635302,4.8187,0.5649,8.5295,4.1519,7.4913,0.5542,4.2754,4.5457,0.9405,0.2704,FALSE,FALSE,0,0.297,30,0.056,21,7,21,7,13,3.2303,2.2133
71,"xkern",FALSE,1.562797,0.282547,0.923984,-0.5954,0.5649,-1.0539,6.328,7.4913,0.8447,4.4051,4.5457,0.9691,0.1407,TRUE,FALSE,0.625,2.5524,30,0.056,21,7,21,7,13,3.2303,2.2133
71,"zero_pred",FALSE,13.319133,2.408045,NA,0,0.5649,0,0,7.4913,0,0,4.5457,0,4.5457,FALSE,FALSE,0.25,1.4867,30,0.056,21,7,21,7,13,3.2303,2.2133
71,"const_pred",FALSE,81.784866,14.786371,NA,11.5361,0.5649,20.4198,11.5361,7.4913,1.5399,11.5361,4.5457,2.5378,6.9904,FALSE,TRUE,0.25,1.4867,30,0.056,21,7,21,7,13,3.2303,2.2133
71,"ols_inter",FALSE,20.2599,3.662907,0.935318,-6.4093,0.5649,-11.345,8.7911,7.4913,1.1735,4.1311,4.5457,0.9088,0.4147,TRUE,FALSE,0.75,2.6289,30,0.056,21,7,21,7,13,3.2303,2.2133
72,"rlasso",FALSE,11.929693,2.299512,NA,5.7811,0.7974,7.2499,5.7811,7.2247,0.8002,5.7811,4.8284,1.1973,0.9527,FALSE,TRUE,0,1.2709,31,0.052,23,3,22,8,12,3.2406,2.2615
72,"rboost",FALSE,12.104152,2.33314,NA,5.8144,0.7974,7.2916,5.8144,7.2247,0.8048,5.8144,4.8284,1.2042,0.986,FALSE,TRUE,0,1.2709,31,0.052,23,3,22,8,12,3.2406,2.2615
72,"rkern",FALSE,5.10101,0.983247,0.501912,3.4089,0.7974,4.2749,7.6095,7.2247,1.0533,4.7455,4.8284,0.9828,0.0829,TRUE,FALSE,0.5,1.7371,31,0.052,23,3,22,8,12,3.2406,2.2615
72,"slasso",FALSE,7.129347,1.374219,0.719181,3.2025,0.7974,4.0161,7.6991,7.2247,1.0657,5.3031,4.8284,1.0983,0.4748,TRUE,FALSE,0.375,1.8099,31,0.052,23,3,22,8,12,3.2406,2.2615
72,"sboost",FALSE,42.14932,8.124505,-0.660072,9.8268,0.7974,12.3234,4.5076,7.2247,0.6239,4.6877,4.8284,0.9709,0.1406,FALSE,FALSE,0,0.2188,31,0.052,23,3,22,8,12,3.2406,2.2615
72,"skern",FALSE,3.715748,0.71623,0.838273,0.088,0.7974,0.1103,7.6285,7.2247,1.0559,4.4423,4.8284,0.92,0.3861,TRUE,FALSE,0.5,1.9016,31,0.052,23,3,22,8,12,3.2406,2.2615
72,"tlasso",FALSE,9.693665,1.868505,0.716702,3.4325,0.7974,4.3046,8.9994,7.2247,1.2456,4.6152,4.8284,0.9559,0.2131,TRUE,FALSE,0.375,1.778,31,0.052,23,3,22,8,12,3.2406,2.2615
72,"tboost",FALSE,121.186213,23.359285,-0.543085,16.7036,0.7974,20.9474,6.8834,7.2247,0.9528,5.6168,4.8284,1.1633,0.7884,FALSE,TRUE,0,0.1726,31,0.052,23,3,22,8,12,3.2406,2.2615
72,"tkern",FALSE,5.768276,1.111866,0.770761,0.1887,0.7974,0.2367,7.0497,7.2247,0.9758,4.6209,4.8284,0.957,0.2074,TRUE,FALSE,0.125,1.261,31,0.052,23,3,22,8,12,3.2406,2.2615
72,"xlasso",FALSE,4.275867,0.824196,0.801673,1.4705,0.7974,1.8442,8.4274,7.2247,1.1665,4.9845,4.8284,1.0323,0.1561,TRUE,FALSE,0.5,2.0087,31,0.052,23,3,22,8,12,3.2406,2.2615
72,"xboost",FALSE,22.011837,4.242898,-0.943183,7.5089,0.7974,9.4167,6.0315,7.2247,0.8348,6.4909,4.8284,1.3443,1.6626,FALSE,TRUE,0,0.2176,31,0.052,23,3,22,8,12,3.2406,2.2615
72,"xkern",FALSE,3.321429,0.640223,0.89176,3.1029,0.7974,3.8913,6.8541,7.2247,0.9487,4.9472,4.8284,1.0246,0.1188,TRUE,FALSE,0.75,2.3387,31,0.052,23,3,22,8,12,3.2406,2.2615
72,"zero_pred",FALSE,15.214422,2.93266,NA,0,0.7974,0,0,7.2247,0,0,4.8284,0,4.8284,FALSE,FALSE,0,1.2709,31,0.052,23,3,22,8,12,3.2406,2.2615
72,"const_pred",FALSE,274.468288,52.905218,NA,19.586,0.7974,24.5621,19.586,7.2247,2.711,19.586,4.8284,4.0564,14.7576,FALSE,TRUE,0,1.2709,31,0.052,23,3,22,8,12,3.2406,2.2615
72,"ols_inter",FALSE,5.990289,1.15466,0.841815,-0.485,0.7974,-0.6082,9.659,7.2247,1.3369,4.1817,4.8284,0.8661,0.6467,TRUE,FALSE,0.75,2.2878,31,0.052,23,3,22,8,12,3.2406,2.2615
73,"rlasso",FALSE,14.337874,3.283104,0.202136,2.6545,0.6223,4.2654,6.8166,7.4325,0.9171,2.5738,4.9626,0.5186,2.3888,FALSE,FALSE,0.25,1.4684,32,0.06,18,12,14,6,14,3.2602,2.2865
73,"rboost",FALSE,43.115355,9.872608,NA,9.3648,0.6223,15.0476,9.3648,7.4325,1.26,9.3648,4.9626,1.8871,4.4022,FALSE,TRUE,0,1.0895,32,0.06,18,12,14,6,14,3.2602,2.2865
73,"rkern",FALSE,6.077452,1.391623,0.406244,1.7401,0.6223,2.796,6.1835,7.4325,0.8319,3.4119,4.9626,0.6875,1.5506,TRUE,FALSE,0.125,1.247,32,0.06,18,12,14,6,14,3.2602,2.2865
73,"slasso",FALSE,7.581035,1.735915,0.627458,0.1635,0.6223,0.2627,8.4235,7.4325,1.1333,3.7531,4.9626,0.7563,1.2095,TRUE,FALSE,0.375,1.7452,32,0.06,18,12,14,6,14,3.2602,2.2865
73,"sboost",FALSE,51.304191,11.747698,-0.629549,8.3819,0.6223,13.4683,2.6387,7.4325,0.355,4.1472,4.9626,0.8357,0.8154,FALSE,FALSE,0,0.4748,32,0.06,18,12,14,6,14,3.2602,2.2865
